RAJ2000,DEJ2000,cst,type
226.312251,-55.4908905,LUP,I
227.324496,-55.4821472,LUP,I
228.083511,-55.4754944,LUP,O
228.056716,-54.4756165,LUP,O
229.068132,-54.4666214,LUP,I
230.079174,-54.4574852,LUP,I
231.090117,-54.4482079,LUP,I
232.100844,-54.4387932,LUP,I
232.353372,-54.4364166,LUP,O
232.326207,-53.4365463,LUP,I
232.300272,-52.4366646,LUP,I
232.275510,-51.4367828,LUP,I
232.251792,-50.4368935,LUP,I
232.229061,-49.4370003,LUP,I
232.207246,-48.4371071,LUP,O
233.215671,-48.4275436,LUP,I
234.223909,-48.4178505,LUP,I
235.231776,-48.4080315,LUP,I
236.239642,-48.3980865,LUP,I
237.247281,-48.3880234,LUP,I
237.247281,-48.3880234,LUP,O
237.224922,-47.3881340,LUP,I
237.203407,-46.3882408,LUP,I
237.182666,-45.3883476,LUP,I
237.162652,-44.3884468,LUP,I
237.143296,-43.3885422,LUP,I
237.124586,-42.3886375,LUP,O
238.130464,-42.3784714,LUP,I
239.136329,-42.3681870,LUP,I
240.142050,-42.3577919,LUP,I
241.147441,-42.3472862,LUP,I
242.152806,-42.3366776,LUP,O
242.133693,-41.3367767,LUP,I
242.115183,-40.3368721,LUP,I
242.097187,-39.3369713,LUP,I
242.079706,-38.3370628,LUP,I
242.062711,-37.3371506,LUP,I
242.046147,-36.3372421,LUP,I
242.030010,-35.3373260,LUP,I
242.014275,-34.3374062,LUP,I
241.998882,-33.3374901,LUP,I
241.983862,-32.3375702,LUP,I
241.969185,-31.3376465,LUP,I
241.954794,-30.3377247,LUP,I
241.947699,-29.8377628,LUP,O
240.944309,-29.8483524,LUP,I
239.940948,-29.8588333,LUP,I
238.937344,-29.8692093,LUP,I
237.933641,-29.8794708,LUP,I
236.929980,-29.8896160,LUP,O
235.926060,-29.8996429,LUP,I
234.922014,-29.9095497,LUP,I
233.918066,-29.9193306,LUP,I
232.913847,-29.9289837,LUP,I
231.909528,-29.9385071,LUP,I
230.905251,-29.9478931,LUP,I
229.900746,-29.9571457,LUP,I
228.896127,-29.9662590,LUP,I
227.891579,-29.9752293,LUP,I
226.886787,-29.9840546,LUP,I
225.881896,-29.9927330,LUP,I
225.630769,-29.9948788,LUP,O
225.642256,-30.9948311,LUP,I
225.653973,-31.9947777,LUP,I
225.665961,-32.9947281,LUP,I
225.678221,-33.9946785,LUP,I
225.690765,-34.9946213,LUP,I
225.703626,-35.9945679,LUP,I
225.716816,-36.9945145,LUP,I
225.730347,-37.9944534,LUP,I
225.744267,-38.9943962,LUP,I
225.758571,-39.9943352,LUP,I
225.773321,-40.9942703,LUP,I
225.788512,-41.9942055,LUP,I
225.796279,-42.4941750,LUP,O
224.788369,-42.5026894,LUP,I
223.780317,-42.5110474,LUP,I
222.772279,-42.5192528,LUP,I
221.763954,-42.5272980,LUP,I
220.755501,-42.5351830,LUP,I
219.747061,-42.5429001,LUP,I
218.738351,-42.5504532,LUP,I
217.729526,-42.5578384,LUP,I
216.720714,-42.5650520,LUP,I
215.711646,-42.5720901,LUP,I
214.702462,-42.5789566,LUP,I
214.450264,-42.5806465,LUP,O
117.293622,35.1918793,LYN,I
116.297550,35.2028008,LYN,I
115.301199,35.2138100,LYN,I
114.304711,35.2249107,LYN,I
113.308239,35.2360916,LYN,I
112.560719,35.2445297,LYN,O
112.577898,36.2444344,LYN,I
112.595529,37.2443314,LYN,I
112.613632,38.2442322,LYN,I
112.632243,39.2441292,LYN,I
112.651391,40.2440186,LYN,I
112.671111,41.2439079,LYN,I
112.691445,42.2437897,LYN,I
112.712431,43.2436714,LYN,I
112.734124,44.2435493,LYN,O
111.738474,44.2548599,LYN,I
110.742631,44.2662430,LYN,I
109.746744,44.2776985,LYN,I
108.750514,44.2892227,LYN,I
107.754099,44.3008156,LYN,I
106.757634,44.3124657,LYN,I
105.760818,44.3241730,LYN,I
104.763809,44.3359375,LYN,I
104.265303,44.3418388,LYN,O
104.288864,45.3416977,LYN,I
104.313284,46.3415527,LYN,I
104.338604,47.3414040,LYN,I
104.364903,48.3412476,LYN,I
104.392261,49.3410873,LYN,I
104.406359,49.8410034,LYN,O
103.409643,49.8528366,LYN,I
102.412842,49.8647118,LYN,I
101.415639,49.8766365,LYN,I
100.418201,49.8885956,LYN,I
99.919459,49.8945885,LYN,O
99.949042,50.8944130,LYN,I
99.979927,51.8942223,LYN,I
100.012214,52.8940315,LYN,I
100.046031,53.8938293,LYN,O
99.048586,53.9058380,LYN,I
98.051011,53.9178734,LYN,I
97.052986,53.9299393,LYN,I
96.054690,53.9420280,LYN,I
95.056244,53.9541321,LYN,I
94.057366,53.9662552,LYN,O
94.093308,54.9660339,LYN,I
94.131089,55.9658089,LYN,O
94.170871,56.9655685,LYN,I
94.212849,57.9653091,LYN,I
94.257239,58.9650421,LYN,I
94.304280,59.9647560,LYN,I
94.354241,60.9644547,LYN,I
94.407456,61.9641266,LYN,O
95.405796,61.9520073,LYN,I
96.403591,61.9399071,LYN,I
97.401144,61.9278297,LYN,I
98.398311,61.9157715,LYN,I
99.394934,61.9037437,LYN,I
100.391314,61.8917503,LYN,I
101.387307,61.8797874,LYN,I
102.382758,61.8678665,LYN,I
103.377979,61.8559837,LYN,I
104.372821,61.8441505,LYN,I
105.367134,61.8323669,LYN,I
106.361217,61.8206367,LYN,I
107.354922,61.8089600,LYN,I
107.851552,61.8031464,LYN,O
107.800842,60.8034477,LYN,I
107.753197,59.8037262,LYN,O
108.746910,59.7921333,LYN,I
109.740135,59.7806129,LYN,I
110.733183,59.7691536,LYN,I
111.725879,59.7577705,LYN,I
112.718096,59.7464600,LYN,I
113.710134,59.7352295,LYN,I
114.701836,59.7240791,LYN,I
115.693074,59.7130165,LYN,I
116.684139,59.7020416,LYN,I
117.674868,59.6911545,LYN,I
118.665139,59.6803665,LYN,I
119.655261,59.6696777,LYN,I
120.645060,59.6590843,LYN,I
121.634403,59.6486015,LYN,I
122.129101,59.6433983,LYN,O
123.118001,59.6330757,LYN,I
124.106741,59.6228676,LYN,I
125.095182,59.6127701,LYN,I
126.083206,59.6027946,LYN,I
127.071075,59.5929375,LYN,I
128.058657,59.5832024,LYN,I
128.799134,59.5759888,LYN,O
128.762412,58.5761642,LYN,I
128.727721,57.5763321,LYN,I
128.694892,56.5764923,LYN,I
128.663749,55.5766411,LYN,I
128.634166,54.5767860,LYN,I
128.605986,53.5769234,LYN,I
128.579121,52.5770531,LYN,I
128.553442,51.5771751,LYN,I
128.528881,50.5772972,LYN,I
128.505334,49.5774117,LYN,I
128.482732,48.5775185,LYN,I
128.461004,47.5776253,LYN,I
128.440104,46.5777283,LYN,O
129.431991,46.5681725,LYN,I
130.423879,46.5587463,LYN,I
131.415582,46.5494576,LYN,I
132.406983,46.5403023,LYN,I
133.398357,46.5312881,LYN,I
134.389587,46.5224190,LYN,I
135.380502,46.5136909,LYN,I
136.371417,46.5051117,LYN,I
137.362174,46.4966812,LYN,I
138.352632,46.4884071,LYN,I
139.343089,46.4802856,LYN,I
139.590711,46.4782791,LYN,O
139.573974,45.4783440,LYN,I
139.557824,44.4784126,LYN,I
139.542217,43.4784737,LYN,I
139.527126,42.4785347,LYN,I
139.512491,41.4785957,LYN,O
140.504193,41.4706573,LYN,I
141.495909,41.4628830,LYN,I
142.487526,41.4552689,LYN,I
143.478870,41.4478188,LYN,I
144.470257,41.4405365,LYN,I
145.461544,41.4334221,LYN,I
145.709238,41.4316750,LYN,O
145.696893,40.4317169,LYN,I
145.684905,39.4317551,LYN,I
145.681972,39.1817665,LYN,O
144.690184,39.1888428,LYN,I
143.698169,39.1960869,LYN,I
142.706051,39.2034988,LYN,I
141.713962,39.2110786,LYN,I
140.721631,39.2188187,LYN,O
140.708685,38.2188683,LYN,I
140.696082,37.2189217,LYN,I
140.683822,36.2189674,LYN,I
140.671863,35.2190132,LYN,I
140.660190,34.2190628,LYN,I
140.648804,33.2191048,LYN,I
140.645985,32.9691162,LYN,O
139.651980,32.9770317,LYN,I
138.658047,32.9851036,LYN,I
137.663869,32.9933357,LYN,I
136.669606,33.0017204,LYN,I
135.675402,33.0102539,LYN,I
134.680938,33.0189362,LYN,I
133.686390,33.0277672,LYN,I
132.691899,33.0367393,LYN,I
131.697150,33.0458527,LYN,I
130.702286,33.0551033,LYN,I
129.707479,33.0644913,LYN,I
128.712431,33.0740128,LYN,I
127.717252,33.0836601,LYN,I
126.722116,33.0934372,LYN,I
125.726737,33.1033363,LYN,I
124.731244,33.1133575,LYN,I
123.735780,33.1234970,LYN,I
122.740059,33.1337509,LYN,I
121.993231,33.1415138,LYN,O
120.997309,33.1519623,LYN,I
120.001416,33.1625137,LYN,I
119.005251,33.1731682,LYN,I
118.258080,33.1812286,LYN,O
118.273701,34.1811409,LYN,I
118.289709,35.1810532,LYN,O
289.159584,25.7210789,LYR,I
288.157826,25.7095146,LYR,I
287.156152,25.6978874,LYR,I
286.154737,25.6862011,LYR,I
285.153266,25.6744576,LYR,I
284.277162,25.6641407,LYR,O
284.269867,26.1640968,LYR,O
283.268538,26.1522560,LYR,I
282.267322,26.1403713,LYR,I
281.266365,26.1284447,LYR,I
280.265351,26.1164799,LYR,I
279.264450,26.1044788,LYR,I
278.263807,26.0924473,LYR,I
277.263108,26.0803871,LYR,I
276.762886,26.0743504,LYR,O
276.747780,27.0742588,LYR,I
276.732416,28.0741653,LYR,I
276.716737,29.0740719,LYR,I
276.700773,30.0739765,LYR,O
275.700159,30.0618801,LYR,I
274.699631,30.0497665,LYR,I
273.824386,30.0391560,LYR,O
273.808021,31.0390549,LYR,I
273.791341,32.0389557,LYR,I
273.774261,33.0388527,LYR,I
273.756809,34.0387459,LYR,I
273.738929,35.0386391,LYR,I
273.720618,36.0385284,LYR,I
273.701820,37.0384102,LYR,I
273.682537,38.0382957,LYR,I
273.662711,39.0381775,LYR,I
273.642339,40.0380516,LYR,I
273.621341,41.0379257,LYR,I
273.599682,42.0377960,LYR,I
273.577338,43.0376549,LYR,I
273.554277,44.0375175,LYR,I
273.530388,45.0373726,LYR,I
273.505668,46.0372238,LYR,I
273.480034,47.0370674,LYR,I
273.466874,47.5369873,LYR,O
274.342376,47.5476036,LYR,O
275.343274,47.5597229,LYR,I
276.344433,47.5718231,LYR,I
277.345649,47.5839043,LYR,I
278.347263,47.5959625,LYR,I
279.349107,47.6079903,LYR,I
280.351009,47.6199875,LYR,I
281.353311,47.6319504,LYR,I
282.355842,47.6438751,LYR,I
283.358460,47.6557541,LYR,I
284.361449,47.6675911,LYR,I
285.364666,47.6793747,LYR,I
286.367941,47.6911049,LYR,I
287.120647,47.6998672,LYR,O
288.124494,47.7114944,LYR,I
288.375521,47.7143936,LYR,O
288.400526,46.7145386,LYR,I
288.424616,45.7146759,LYR,I
288.447847,44.7148132,LYR,I
288.470307,43.7149391,LYR,O
289.473781,43.7264824,LYR,I
290.477571,43.7379570,LYR,I
291.481561,43.7493591,LYR,I
291.983527,43.7550354,LYR,O
292.004814,42.7551537,LYR,I
292.025414,41.7552719,LYR,I
292.045354,40.7553825,LYR,I
292.064724,39.7554932,LYR,I
292.083549,38.7556000,LYR,I
292.101831,37.7556992,LYR,I
292.119656,36.7558022,LYR,O
291.492604,36.7487144,LYR,O
291.510029,35.7488136,LYR,I
291.527024,34.7489090,LYR,I
291.543616,33.7490044,LYR,I
291.559811,32.7490921,LYR,I
291.575632,31.7491817,LYR,I
291.591139,30.7492733,LYR,I
291.598777,30.2493153,LYR,O
290.596504,30.2379227,LYR,I
290.095252,30.2321968,LYR,O
290.110416,29.2322826,LYR,I
290.125293,28.2323685,LYR,I
290.132646,27.7324085,LYR,O
290.147094,26.7324924,LYR,I
290.161314,25.7325745,LYR,O
110.850412,-83.7714920,MEN,I
109.745364,-84.7654343,MEN,I
109.019709,-85.2614441,MEN,O
107.975242,-85.2498703,MEN,I
106.933409,-85.2382278,MEN,I
105.894384,-85.2265320,MEN,I
104.857844,-85.2147751,MEN,I
103.823926,-85.2029648,MEN,I
102.792792,-85.1911011,MEN,I
101.764119,-85.1791992,MEN,I
100.738041,-85.1672516,MEN,I
99.714711,-85.1552658,MEN,I
98.693812,-85.1432419,MEN,I
97.675488,-85.1311951,MEN,I
96.659868,-85.1191254,MEN,I
95.646636,-85.1070251,MEN,I
94.635922,-85.0949097,MEN,I
93.627885,-85.0827866,MEN,I
92.622192,-85.0706482,MEN,I
91.618974,-85.0585022,MEN,I
90.618367,-85.0463562,MEN,I
89.620064,-85.0342026,MEN,I
88.624170,-85.0220566,MEN,I
87.630844,-85.0099258,MEN,I
86.639749,-84.9978027,MEN,I
85.651023,-84.9856949,MEN,I
84.664800,-84.9736023,MEN,I
83.680752,-84.9615326,MEN,I
82.698999,-84.9494934,MEN,I
81.719677,-84.9374771,MEN,I
80.742474,-84.9254990,MEN,I
79.767516,-84.9135590,MEN,I
78.794911,-84.9016495,MEN,I
77.824351,-84.8897934,MEN,I
76.855966,-84.8779755,MEN,I
75.889864,-84.8662109,MEN,I
74.925742,-84.8544998,MEN,I
73.963716,-84.8428421,MEN,I
73.003906,-84.8312454,MEN,I
72.046008,-84.8197021,MEN,I
71.090126,-84.8082352,MEN,I
70.136382,-84.7968369,MEN,I
69.184470,-84.7854996,MEN,I
68.234504,-84.7742462,MEN,I
67.286604,-84.7630615,MEN,I
66.340462,-84.7519684,MEN,I
65.396182,-84.7409515,MEN,I
64.453890,-84.7300186,MEN,I
63.513279,-84.7191772,MEN,I
62.574456,-84.7084274,MEN,I
61.637542,-84.6977692,MEN,I
60.702224,-84.6872101,MEN,I
59.768622,-84.6767426,MEN,I
58.836840,-84.6663895,MEN,I
57.906582,-84.6561356,MEN,I
56.977959,-84.6459885,MEN,I
56.051084,-84.6359482,MEN,I
55.125649,-84.6260223,MEN,I
54.201768,-84.6162109,MEN,I
53.279547,-84.6065140,MEN,I
52.358697,-84.5969391,MEN,I
51.439316,-84.5874863,MEN,I
50.521524,-84.5781555,MEN,I
49.605014,-84.5689468,MEN,I
48.689894,-84.5598679,MEN,I
48.232920,-84.5553818,MEN,O
49.148169,-83.5598526,MEN,I
49.819099,-82.5631256,MEN,I
50.091656,-82.0644531,MEN,O
50.545996,-81.0666733,MEN,I
50.909682,-80.0684433,MEN,I
51.207529,-79.0698929,MEN,I
51.456059,-78.0711060,MEN,I
51.666691,-77.0721283,MEN,I
51.847579,-76.0730133,MEN,I
52.004696,-75.0737839,MEN,I
52.075782,-74.5741272,MEN,O
53.048497,-74.5836639,MEN,I
54.021642,-74.5933380,MEN,I
54.995512,-74.6031265,MEN,I
55.969974,-74.6130371,MEN,I
56.944889,-74.6230698,MEN,I
57.920562,-74.6332169,MEN,I
58.896847,-74.6434784,MEN,I
59.873607,-74.6538467,MEN,I
60.851146,-74.6643219,MEN,I
61.829324,-74.6748962,MEN,I
62.808001,-74.6855774,MEN,I
63.787486,-74.6963501,MEN,I
64.767630,-74.7072220,MEN,I
65.748296,-74.7181854,MEN,I
66.729777,-74.7292328,MEN,I
67.711944,-74.7403641,MEN,I
67.957485,-74.7431641,MEN,O
68.112015,-73.7440414,MEN,I
68.249094,-72.7448273,MEN,I
68.371604,-71.7455215,MEN,I
68.481802,-70.7461472,MEN,I
68.581524,-69.7467194,MEN,O
69.569307,-69.7580032,MEN,I
70.557611,-69.7693634,MEN,I
71.546295,-69.7807999,MEN,I
72.535657,-69.7923050,MEN,I
73.525557,-69.8038712,MEN,I
74.515851,-69.8155060,MEN,I
75.506831,-69.8271942,MEN,I
76.498361,-69.8389435,MEN,I
77.490285,-69.8507385,MEN,I
78.482916,-69.8625870,MEN,I
79.476099,-69.8744736,MEN,I
80.469704,-69.8864059,MEN,I
81.464010,-69.8983765,MEN,I
82.458881,-69.9103851,MEN,I
83.454172,-69.9224167,MEN,I
84.450180,-69.9344788,MEN,I
85.446768,-69.9465637,MEN,I
86.443777,-69.9586716,MEN,I
87.441516,-69.9707947,MEN,I
88.439827,-69.9829254,MEN,I
89.438566,-69.9950638,MEN,I
90.438037,-70.0072174,MEN,I
91.438094,-70.0193634,MEN,I
92.438586,-70.0315094,MEN,I
93.439815,-70.0436478,MEN,I
94.441623,-70.0557861,MEN,I
95.443861,-70.0679016,MEN,I
96.446842,-70.0800018,MEN,I
97.450411,-70.0920792,MEN,I
98.454423,-70.1041336,MEN,O
98.345726,-71.1034851,MEN,I
98.225347,-72.1027603,MEN,I
98.091237,-73.1019592,MEN,I
97.940784,-74.1010513,MEN,I
97.770709,-75.1000366,MEN,O
98.776624,-75.1120758,MEN,I
99.783339,-75.1240997,MEN,I
100.790706,-75.1360779,MEN,I
101.799022,-75.1480255,MEN,I
102.808134,-75.1599274,MEN,I
103.817904,-75.1717911,MEN,I
104.828617,-75.1836014,MEN,I
105.840124,-75.1953583,MEN,I
106.852269,-75.2070618,MEN,I
107.865364,-75.2187119,MEN,I
108.879246,-75.2302933,MEN,I
109.893765,-75.2418060,MEN,I
110.909221,-75.2532501,MEN,I
111.925456,-75.2646255,MEN,I
112.942314,-75.2759171,MEN,I
113.960109,-75.2871246,MEN,I
114.214704,-75.2899170,MEN,O
114.032979,-76.2889252,MEN,I
113.823288,-77.2877808,MEN,I
113.578462,-78.2864380,MEN,I
113.288706,-79.2848587,MEN,I
112.940169,-80.2829437,MEN,I
112.512704,-81.2806015,MEN,I
111.975768,-82.2776642,MEN,I
111.652114,-82.7758865,MEN,O
307.149840,-44.0900993,MIC,I
307.131071,-43.0901909,MIC,I
307.112876,-42.0902786,MIC,I
307.095279,-41.0903664,MIC,I
307.078171,-40.0904503,MIC,I
307.061577,-39.0905342,MIC,I
307.045440,-38.0906143,MIC,I
307.029762,-37.0906906,MIC,I
307.014484,-36.0907669,MIC,I
306.999579,-35.0908394,MIC,I
306.985044,-34.0909081,MIC,I
306.970826,-33.0909805,MIC,I
306.956949,-32.0910492,MIC,I
306.943359,-31.0911140,MIC,I
306.930084,-30.0911827,MIC,I
306.917039,-29.0912457,MIC,I
306.904249,-28.0913086,MIC,I
306.897956,-27.5913391,MIC,O
307.894134,-27.5815849,MIC,I
308.890257,-27.5719585,MIC,I
309.886122,-27.5624638,MIC,I
310.882072,-27.5530987,MIC,I
311.877909,-27.5438709,MIC,I
312.873544,-27.5347843,MIC,I
313.869239,-27.5258369,MIC,I
314.864874,-27.5170345,MIC,I
315.860224,-27.5083790,MIC,I
316.855687,-27.4998722,MIC,I
317.851066,-27.4915161,MIC,I
318.846244,-27.4833164,MIC,I
319.841481,-27.4752731,MIC,I
320.836659,-27.4673901,MIC,I
321.831636,-27.4596672,MIC,O
321.841479,-28.4596291,MIC,I
321.851491,-29.4595928,MIC,I
321.861735,-30.4595509,MIC,I
321.872176,-31.4595127,MIC,I
321.882849,-32.4594727,MIC,I
321.893749,-33.4594269,MIC,I
321.904906,-34.4593849,MIC,I
321.916351,-35.4593430,MIC,I
321.928053,-36.4592972,MIC,O
321.940098,-37.4592514,MIC,I
321.952429,-38.4592056,MIC,I
321.965131,-39.4591522,MIC,I
321.978207,-40.4591064,MIC,I
321.991681,-41.4590530,MIC,I
322.005558,-42.4589996,MIC,I
322.019892,-43.4589462,MIC,I
322.034712,-44.4588890,MIC,I
322.042321,-44.9588585,MIC,O
321.051864,-44.9665451,MIC,I
320.061150,-44.9743919,MIC,I
319.070321,-44.9824028,MIC,I
318.079462,-44.9905663,MIC,I
317.088346,-44.9988861,MIC,I
316.097088,-45.0073547,MIC,I
315.105829,-45.0159760,MIC,I
314.114284,-45.0247421,MIC,I
313.122569,-45.0336533,MIC,I
312.130851,-45.0427055,MIC,I
311.138820,-45.0518990,MIC,I
310.146646,-45.0612297,MIC,I
309.154443,-45.0706902,MIC,I
308.161954,-45.0802803,MIC,I
307.169295,-45.0900002,MIC,O
95.189302,-3.0534899,MON,I
95.201441,-2.0535634,MON,I
95.213564,-1.0536368,MON,I
95.225681,-0.0537102,MON,O
95.237789,0.9462164,MON,I
95.249913,1.9461430,MON,I
95.262051,2.9460695,MON,I
95.274202,3.9459958,MON,I
95.286391,4.9459219,MON,I
95.298615,5.9458480,MON,I
95.310881,6.9457736,MON,I
95.323204,7.9456992,MON,I
95.335586,8.9456244,MON,I
95.348031,9.9455481,MON,O
96.347666,9.9334478,MON,O
96.360176,10.9333725,MON,I
96.372764,11.9332972,MON,O
97.372470,11.9212151,MON,I
98.372126,11.9091587,MON,I
99.371602,11.8971310,MON,I
100.371172,11.8851337,MON,I
101.370699,11.8731709,MON,I
102.370034,11.8612499,MON,I
103.369474,11.8493690,MON,I
104.368872,11.8375340,MON,I
105.368085,11.8257504,MON,I
105.742815,11.8213453,MON,O
105.730597,10.8214169,MON,I
105.718459,9.8214874,MON,O
106.717879,9.8097754,MON,O
106.705878,8.8098459,MON,I
106.693934,7.8099155,MON,I
106.682052,6.8099852,MON,I
106.670223,5.8100543,MON,I
106.664322,5.3100886,MON,O
106.914274,5.3071680,MON,O
106.902516,4.3072371,MON,I
106.890794,3.3073053,MON,I
106.879084,2.3073735,MON,I
106.867396,1.3074419,MON,O
107.867145,1.2957985,MON,I
108.867037,1.2842157,MON,I
109.616919,1.2755718,MON,O
109.605417,0.2756380,MON,I
109.599666,-0.2243290,MON,O
110.599659,-0.2357957,MON,I
111.599501,-0.2471889,MON,I
112.599492,-0.2585085,MON,I
113.599491,-0.2697494,MON,I
114.599340,-0.2809064,MON,I
115.599346,-0.2919796,MON,I
116.599346,-0.3029638,MON,I
117.599194,-0.3138541,MON,I
118.599214,-0.3246506,MON,I
119.599221,-0.3353480,MON,I
120.599084,-0.3459418,MON,I
121.599097,-0.3564317,MON,I
122.599110,-0.3668131,MON,I
122.849007,-0.3693900,MON,O
122.838706,-1.3693370,MON,I
122.828392,-2.3692839,MON,I
122.818079,-3.3692307,MON,I
122.807736,-4.3691773,MON,I
122.797365,-5.3691239,MON,I
122.786951,-6.3690705,MON,I
122.776509,-7.3690166,MON,I
122.766009,-8.3689623,MON,I
122.755466,-9.3689089,MON,I
122.744851,-10.3688536,MON,I
122.734179,-11.3687992,MON,O
121.733079,-11.3584337,MON,I
120.731850,-11.3479576,MON,I
119.730678,-11.3373766,MON,I
118.729698,-11.3266935,MON,I
117.728598,-11.3159103,MON,I
116.727547,-11.3050299,MON,I
115.726676,-11.2940598,MON,I
114.725697,-11.2829971,MON,I
113.724761,-11.2718487,MON,I
112.724011,-11.2606201,MON,I
111.973399,-11.2521448,MON,O
110.972571,-11.2407780,MON,I
109.971786,-11.2293377,MON,I
108.971178,-11.2178288,MON,I
107.970471,-11.2062531,MON,I
106.969807,-11.1946144,MON,I
105.969336,-11.1829176,MON,I
104.968751,-11.1711645,MON,I
103.968209,-11.1593590,MON,I
102.967851,-11.1475067,MON,I
101.967394,-11.1356087,MON,I
100.966980,-11.1236687,MON,I
99.966753,-11.1116934,MON,I
98.966418,-11.0996828,MON,I
97.966125,-11.0876427,MON,I
96.966026,-11.0755768,MON,I
95.965804,-11.0634861,MON,I
94.965634,-11.0513773,MON,I
93.965664,-11.0392542,MON,I
93.215625,-11.0301533,MON,O
92.215576,-11.0180111,MON,I
91.215562,-11.0058632,MON,I
90.215736,-10.9937153,MON,I
89.215807,-10.9815683,MON,I
88.965791,-10.9785318,MON,O
88.978350,-9.9786072,MON,I
88.990831,-8.9786835,MON,I
89.003249,-7.9787588,MON,I
89.015601,-6.9788342,MON,I
89.027902,-5.9789090,MON,I
89.040156,-4.9789829,MON,I
89.052372,-3.9790573,MON,O
90.052335,-3.9912040,MON,I
91.052313,-4.0033531,MON,I
92.052147,-4.0155001,MON,I
93.052146,-4.0276437,MON,I
94.052167,-4.0397792,MON,I
95.052045,-4.0519009,MON,I
95.177142,-4.0534163,MON,O
178.031859,-64.6953125,MUS,I
177.006225,-64.6946182,MUS,I
175.980634,-64.6937027,MUS,I
174.955230,-64.6925735,MUS,I
173.929725,-64.6912308,MUS,I
172.904249,-64.6896667,MUS,I
171.879015,-64.6878891,MUS,I
170.853696,-64.6858978,MUS,I
170.084811,-64.6842651,MUS,O
170.072294,-65.6842499,MUS,I
170.058776,-66.6842422,MUS,I
170.044111,-67.6842270,MUS,I
170.028147,-68.6842041,MUS,I
170.010696,-69.6841812,MUS,I
169.991512,-70.6841660,MUS,I
169.970311,-71.6841431,MUS,I
169.946751,-72.6841125,MUS,I
169.920402,-73.6840897,MUS,I
169.890719,-74.6840515,MUS,I
169.856973,-75.6840134,MUS,O
170.903778,-75.6862106,MUS,I
171.950583,-75.6881866,MUS,I
172.997674,-75.6899490,MUS,I
174.044910,-75.6914902,MUS,I
175.092072,-75.6928101,MUS,I
176.139494,-75.6939011,MUS,I
177.187014,-75.6947784,MUS,I
178.234406,-75.6954346,MUS,I
179.281998,-75.6958694,MUS,I
180.329619,-75.6960831,MUS,I
181.377082,-75.6960678,MUS,I
182.424702,-75.6958389,MUS,I
183.472294,-75.6953812,MUS,I
184.519686,-75.6947021,MUS,I
185.567164,-75.6938019,MUS,I
186.614584,-75.6926804,MUS,I
187.661748,-75.6913452,MUS,I
188.708954,-75.6897812,MUS,I
189.756060,-75.6880035,MUS,I
190.802850,-75.6859970,MUS,I
191.849628,-75.6837769,MUS,I
192.896247,-75.6813431,MUS,I
193.942509,-75.6786880,MUS,I
194.988714,-75.6758194,MUS,I
196.034703,-75.6727371,MUS,I
197.080306,-75.6694336,MUS,I
198.125796,-75.6659241,MUS,I
199.171027,-75.6622009,MUS,I
200.215816,-75.6582642,MUS,I
201.260448,-75.6541214,MUS,I
202.304778,-75.6497726,MUS,I
203.348622,-75.6452179,MUS,I
204.392266,-75.6404572,MUS,I
205.435552,-75.6354904,MUS,I
206.478309,-75.6303253,MUS,I
207.520824,-75.6249619,MUS,I
207.781434,-75.6235962,MUS,O
207.701126,-74.6238022,MUS,I
207.630401,-73.6239929,MUS,I
207.567601,-72.6241608,MUS,I
207.511440,-71.6243057,MUS,I
207.460871,-70.6244431,MUS,O
207.415109,-69.6245575,MUS,I
207.373439,-68.6246719,MUS,I
207.335329,-67.6247787,MUS,I
207.300324,-66.6248703,MUS,I
207.268023,-65.6249542,MUS,O
206.243934,-65.6302719,MUS,I
205.219646,-65.6353912,MUS,I
204.707479,-65.6378784,MUS,O
204.680286,-64.6379395,MUS,O
203.656784,-64.6427612,MUS,I
202.633252,-64.6473770,MUS,I
201.609378,-64.6517944,MUS,I
200.585346,-64.6560135,MUS,I
199.561314,-64.6600189,MUS,I
198.536954,-64.6638260,MUS,I
197.512464,-64.6674194,MUS,I
196.488003,-64.6708069,MUS,I
195.463257,-64.6739883,MUS,I
194.438381,-64.6769638,MUS,O
193.413549,-64.6797180,MUS,I
192.388473,-64.6822662,MUS,I
191.363281,-64.6846008,MUS,I
190.338177,-64.6867218,MUS,I
189.312829,-64.6886292,MUS,I
188.287410,-64.6903152,MUS,I
187.262091,-64.6917953,MUS,I
186.236544,-64.6930542,MUS,I
185.210967,-64.6940918,MUS,I
184.185519,-64.6949158,MUS,I
183.159871,-64.6955261,MUS,I
182.134209,-64.6959229,MUS,I
181.108704,-64.6960907,MUS,I
180.083026,-64.6960526,MUS,I
179.057364,-64.6957855,MUS,O
232.411923,-56.4361420,NOR,I
232.443552,-57.4359932,NOR,I
232.476969,-58.4358330,NOR,I
232.512345,-59.4356689,NOR,I
232.549867,-60.4354935,NOR,O
233.562942,-60.4258842,NOR,I
234.575730,-60.4161491,NOR,I
235.588031,-60.4062881,NOR,I
236.600204,-60.3962975,NOR,I
