NOMAD1,YM,RAJ2000,DEJ2000,r,pmRA,e_pmRA,pmDE,e_pmDE,Bmag,r_Bmag,Vmag,r_Vmag,Rmag,r_Rmag,Jmag,Hmag,Kmag,R
0578-1203950,.M,319.4845197,-32.1725394,H,55.4,1.1,-22.1,0.4,4.775,T,4.710,T,4.670,B,4.621,4.629,4.493,
0598-1032686,YM,316.5047725,-30.1251206,H,32.5,0.8,-68.6,0.7,6.734,T,5.693,T,5.050,B,4.200,3.532,3.529,
0623-1242146,YM,318.3222181,-27.6193328,H,98.9,1.1,-112.7,0.5,6.859,T,5.400,T,4.520,B,2.943,2.186,2.000,
0565-1004475,YM,310.0826186,-33.4318431,H,22.8,0.9,35.9,0.7,6.601,T,5.472,T,4.780,B,3.495,2.919,2.778,R
0584-0989239,.M,310.3485761,-31.5982894,H,110.8,0.9,-60.4,0.6,7.336,T,5.758,T,4.880,B,2.547,1.832,1.639,
0613-1019907,.M,306.3617839,-28.6632697,H,11.7,0.9,4.0,0.6,6.953,T,5.864,T,5.190,B,4.145,3.495,3.342,
0630-1179137,YM,312.9553789,-26.9191328,H,-7.9,1.0,-2.5,0.8,5.799,T,4.110,T,3.230,B,1.262,0.414,0.230,
0637-1016594,YM,314.1972169,-26.2963778,H,95.0,1.0,-65.0,0.8,6.146,T,5.697,T,5.400,B,5.076,4.733,4.474,
0649-0950813,YM,316.7819497,-25.0058536,H,-27.1,0.9,-43.3,0.7,6.156,T,4.518,T,3.640,B,1.514,0.723,0.527,
0642-0977486,YM,312.3233906,-25.7812400,H,12.8,0.9,-18.6,0.8,5.769,T,5.843,T,5.880,B,5.953,5.993,6.001,
0647-0954970,.M,311.5238872,-25.2708978,H,-51.3,0.9,-156.6,0.7,4.510,T,4.131,T,3.880,B,3.362,3.104,3.093,
0638-1014202,YM,324.0457250,-26.1715164,H,107.8,0.7,-24.3,0.4,5.935,T,5.731,T,5.600,B,5.317,5.261,5.211,
0667-1012387,.M,325.5029031,-23.2628578,H,91.1,0.7,-95.5,0.4,6.213,T,5.246,T,4.650,B,3.475,2.958,2.900,
0714-0907060,.M,332.2457947,-18.5195917,H,0.1,1.0,-7.4,0.5,5.628,T,5.782,T,5.870,B,6.128,6.222,6.237,
0673-1108827,YM,320.7520614,-22.6690481,H,36.8,0.8,0.3,0.3,7.291,T,5.624,T,4.740,B,2.451,1.635,1.443,
0675-1113158,YM,321.6667750,-22.4113325,H,-2.6,0.9,18.8,0.4,4.714,T,3.737,T,3.140,B,2.134,1.770,1.683,
0681-1035284,YM,322.1808342,-21.8071800,H,133.9,0.9,-5.4,0.4,5.372,T,4.510,T,3.960,B,2.745,2.350,2.262,
0688-0941857,YM,321.8117467,-21.1962103,H,-24.6,0.8,-33.9,0.4,7.253,T,5.774,T,4.890,B,3.237,2.516,2.391,
0691-0950326,.M,321.0399722,-20.8518689,H,-7.6,0.8,-126.9,0.4,6.539,T,5.372,T,4.660,B,3.326,2.790,2.693,
0699-0887506,.M,323.7127125,-20.0842739,H,-28.9,0.9,44.3,0.5,6.069,T,5.705,T,5.470,B,4.910,4.682,4.636,
0705-0877432,.M,324.2701294,-19.4660117,H,13.4,0.9,0.8,0.5,4.328,T,4.504,T,4.600,B,4.871,4.908,4.788,
0693-0935820,YM,318.9079169,-20.6516961,H,15.3,0.9,-2.2,0.3,6.320,T,5.158,T,4.450,B,3.303,2.630,2.516,
0688-0936750,.M,317.1401022,-21.1936694,H,18.6,1.1,-59.2,0.8,5.323,T,5.315,T,5.320,B,5.313,5.334,5.305,
0701-0879441,YM,316.1012517,-19.8549908,H,-39.0,2.0,-24.4,1.4,5.008,T,4.851,T,4.760,B,4.472,4.333,4.437,
0720-1180220,YM,319.4886919,-17.9851381,H,15.5,1.0,-0.6,0.4,5.265,T,5.375,T,5.440,B,5.594,5.650,5.673,
0731-1027222,.M,320.5616508,-16.8345425,H,30.8,0.9,5.2,0.5,5.154,T,4.284,T,3.730,B,2.668,2.218,2.205,
0711-0905056,.M,325.6646131,-18.8663231,H,145.9,0.7,-9.0,0.5,5.572,T,4.734,T,4.190,B,3.095,2.604,2.548,
0733-0932067,YM,325.0227347,-16.6623078,H,187.3,1.8,-22.3,1.7,3.977,T,3.671,T,3.470,B,3.289,3.065,3.064,
0738-0882314,.M,326.7601881,-16.1272861,H,263.2,1.2,-296.2,0.6,3.135,T,2.855,T,,,2.254,2.063,2.013,
0752-0837979,YM,326.0040214,-14.7493706,H,-22.4,1.2,10.3,0.6,6.156,T,5.955,T,5.840,B,5.565,5.458,5.410,
0764-0774877,YM,328.3240483,-13.5517683,H,313.0,0.9,13.6,0.4,5.420,T,5.084,T,4.860,B,4.299,4.062,4.179,
0756-0814539,YM,325.7683250,-14.3997094,H,-3.7,1.2,20.3,0.6,6.116,T,5.886,T,5.750,B,5.405,5.238,5.200,
0759-0806647,YM,325.3869142,-14.0476108,H,-122.0,1.2,-308.6,0.6,5.799,T,5.165,T,4.750,B,4.125,3.633,3.689,
0786-0710840,YM,326.6337425,-11.3659547,H,30.3,0.9,-9.2,0.4,5.563,T,5.566,T,5.580,B,5.559,5.589,5.567,
0629-1175367,.M,303.8224617,-27.0329769,H,1241.3,0.9,-181.4,0.5,6.611,T,5.730,T,5.170,B,4.112,3.581,3.500,
0681-1002420,YM,304.5058228,-21.8099603,H,35.3,1.1,-24.7,0.7,6.845,T,5.857,T,5.240,B,4.169,3.567,3.504,
0684-0944389,.M,311.5416183,-21.5140325,H,23.4,0.9,-17.0,0.7,5.961,T,5.903,T,5.870,B,5.822,5.806,5.769,
0708-0859611,.M,304.8483506,-19.1185333,H,7.9,1.1,-10.9,0.7,6.696,T,5.276,T,4.400,B,2.870,2.206,2.048,
0714-0878405,.M,307.4746147,-18.5831781,H,25.5,2.4,-79.4,1.8,5.973,T,5.899,T,5.860,B,5.786,5.777,5.721,
0718-1040066,YM,310.0122689,-18.1386589,H,-22.7,1.0,-21.6,0.7,6.815,T,5.161,T,4.280,B,1.838,0.995,0.833,
0738-0861458,.M,310.1354919,-16.1241797,H,-68.2,1.1,73.9,0.8,6.765,T,5.805,T,5.210,B,4.019,3.375,3.318,
0750-0842814,.M,309.8179908,-14.9547603,H,2.5,1.2,-19.6,0.7,5.122,T,5.243,T,5.310,B,5.461,5.516,5.548,
0702-0843158,YM,296.5905806,-19.7611133,H,-128.8,0.6,-89.8,0.5,5.925,T,4.879,T,4.230,B,3.132,2.637,2.572,
0717-0935399,YM,294.2639211,-18.2310522,H,10.5,0.6,-13.7,0.4,6.900,T,5.649,T,4.880,B,3.649,2.918,2.826,
0709-0863126,YM,298.0500147,-19.0449914,H,-2.4,1.3,-53.2,1.0,6.846,T,5.903,T,5.310,B,4.171,3.532,3.471,
0752-0808767,.M,305.2528150,-14.7813672,H,48.4,1.8,14.0,1.4,3.803,T,3.073,T,2.590,B,1.451,0.914,0.796,
0745-0846547,.M,299.4876294,-15.4914903,H,17.8,1.1,-93.6,0.8,5.062,T,4.999,T,4.970,B,4.883,4.876,4.814,
0763-0732466,.M,300.4941689,-13.6372172,H,38.8,0.9,10.4,0.8,5.756,T,5.692,T,5.650,B,5.527,5.498,5.491,
0773-0853388,YM,303.1077947,-12.6174978,H,193.2,1.0,-195.5,0.8,6.264,T,5.843,T,5.560,B,4.971,4.753,4.634,
0772-0856056,.M,305.1659006,-12.7590797,H,15.7,0.9,-14.6,0.6,4.706,T,4.745,T,4.780,B,4.908,4.855,4.807,
0774-0842687,YM,304.5135639,-12.5448519,H,61.7,0.9,2.8,0.6,4.496,T,3.566,T,2.990,B,1.963,1.526,1.465,
0774-0842567,.M,304.4119556,-12.5082122,H,22.2,0.9,0.7,0.7,5.269,T,4.232,T,3.590,B,2.491,2.036,1.927,
0727-1170542,YM,316.4867833,-17.2328608,H,79.6,1.2,-61.6,0.7,4.073,T,4.069,T,4.070,B,4.371,4.315,4.099,
0720-1171747,YM,313.6992342,-17.9228944,H,-58.8,1.1,-17.0,0.7,6.889,T,5.788,T,5.120,B,3.809,3.081,3.000,
0739-0861710,YM,314.4193531,-16.0315394,H,51.2,0.9,1.7,0.6,6.044,T,5.875,T,5.790,B,5.591,5.458,5.488,
0748-0859256,YM,318.9368439,-15.1715003,H,24.7,0.9,5.0,0.4,6.948,T,5.337,T,4.460,B,1.687,0.812,0.561,
0755-0804568,.M,314.6743333,-14.4831278,H,-54.6,0.9,-19.3,0.6,6.183,T,5.969,T,5.840,B,5.487,5.407,5.363,
0774-0860646,YM,312.6740731,-12.5449058,H,127.0,1.0,-72.3,0.7,6.945,T,5.879,T,5.220,B,4.264,3.608,3.555,
0771-0893106,.M,321.0478889,-12.8781086,H,91.6,1.2,8.9,0.5,5.745,T,5.484,T,5.310,B,5.073,4.956,4.756,
0802-0730235,.M,321.3042797,-9.7485522,H,16.6,1.7,-169.4,0.7,5.901,T,5.718,T,5.610,B,5.328,5.288,5.193,
0786-0700117,YM,317.3985319,-11.3716931,H,92.3,0.9,-15.7,0.3,5.427,T,4.503,T,3.920,B,2.939,2.420,2.334,
0806-0707587,YM,320.7343967,-9.3193300,H,-27.4,1.5,-23.3,0.5,7.565,T,5.983,T,5.100,B,2.837,2.075,1.848,
0803-0721085,YM,314.2251156,-9.6975447,H,-3.5,1.3,-11.5,0.9,7.014,T,5.498,T,4.620,B,2.955,2.206,2.028,
0810-0717859,.M,313.1634731,-8.9833181,H,47.0,1.1,-32.9,0.7,5.015,T,4.725,T,4.540,B,4.286,4.076,3.962,
0805-0715300,.M,311.9189642,-9.4957758,H,31.8,0.9,-35.3,0.5,3.766,T,3.757,T,3.760,B,3.847,3.670,3.737,
0801-0697208,YM,308.0987317,-9.8533839,H,307.5,0.8,106.0,0.6,6.321,T,5.664,T,5.220,B,4.309,3.907,3.999,
0854-0634382,.M,320.2679928,-4.5601256,H,-12.8,0.9,11.0,0.6,6.758,T,5.855,T,5.290,B,4.575,3.923,3.918,
0854-0633556,.M,319.5461369,-4.5194783,H,11.8,1.0,13.6,0.6,5.682,T,5.803,T,5.870,B,6.040,6.166,6.139,
0844-0673598,.M,313.0362244,-5.5070594,H,1.2,1.1,-6.2,0.6,5.463,T,5.547,T,5.600,B,5.631,5.676,5.658,
0849-0648721,.M,311.9343164,-5.0277011,H,-3.2,1.0,-40.2,0.6,6.099,T,4.464,T,3.580,B,0.888,-0.031,-0.257,
0940-0031952,.M,45.5698839,4.0897339,H,-11.8,0.8,-78.7,0.6,4.213,T,2.538,T,1.660,B,-0.722,-1.607,-1.823,
0943-0029845,YM,45.5938244,4.3528839,H,16.6,0.8,5.6,0.6,5.511,T,5.600,T,5.650,B,5.855,5.876,5.900,
0966-0031773,YM,48.1098547,6.6608828,H,-8.0,0.8,-1.2,0.6,6.568,T,5.574,T,4.950,B,3.572,2.887,2.619,
0983-0039855,YM,44.0573733,8.3815633,H,69.8,0.9,-88.3,0.6,6.400,T,5.971,T,5.680,B,5.134,4.974,4.845,
0989-0028209,.M,44.9287572,8.9073647,H,9.2,0.7,-14.9,0.5,4.594,T,4.691,T,4.750,B,5.081,4.892,4.910,
0990-0030586,.M,51.2033072,9.0288697,H,-74.2,3.0,-80.3,3.5,4.477,T,3.613,T,3.060,B,1.749,1.278,1.151,
0993-0033346,YM,53.1497881,9.3734381,H,32.5,1.0,-49.1,0.6,5.687,T,5.751,T,5.790,B,5.809,5.894,5.881,
0997-0049419,.M,51.7923025,9.7326797,H,53.6,1.0,-38.1,1.0,3.663,T,3.721,T,3.760,B,3.621,3.737,3.778,
1018-0029876,YM,47.6616400,11.8726267,H,30.7,1.0,-26.9,1.1,5.904,T,5.965,T,6.010,B,6.027,6.091,6.049,
1013-0031312,.M,52.6019539,11.3364419,H,-11.7,1.0,-16.0,0.8,5.092,T,5.121,T,5.140,B,5.173,5.187,5.166,
0955-0026810,.M,38.9686336,5.5932461,H,-28.8,0.9,-22.7,0.9,5.721,T,4.878,T,4.340,B,3.537,3.005,2.914,
0968-0026377,.M,39.0203906,6.8868703,H,1806.2,2.0,1442.5,0.9,6.790,T,5.825,T,,,4.152,3.657,3.480,
0977-0032067,YM,39.1461275,7.7300258,H,-56.1,1.0,-21.2,0.9,6.854,T,5.818,T,5.180,B,3.948,3.307,3.185,
1001-0025157,YM,41.2355931,10.1141458,H,285.1,0.9,-30.3,0.9,4.555,T,4.275,T,4.100,B,3.657,3.439,3.463,
0984-0029712,YM,37.0397603,8.4600533,H,41.7,2.0,-14.4,1.3,4.232,T,4.264,T,4.280,B,4.695,4.562,4.392,
1006-0022643,YM,36.2044011,10.6105647,H,19.6,1.3,-13.5,0.8,5.372,T,5.471,T,5.530,B,5.700,5.767,5.764,
1024-0033533,Y.,41.2399231,12.4457608,H,124.0,1.1,-84.7,0.8,5.386,T,5.183,T,5.050,B,,,,
1024-0031941,.M,39.1579819,12.4476386,H,279.5,0.9,-85.4,0.7,6.108,T,5.651,T,5.340,B,5.046,4.701,4.347,
1008-0028228,YM,45.1839228,10.8703883,H,81.2,1.0,-34.3,0.6,7.601,T,5.953,T,5.070,B,3.101,2.375,2.003,
1031-0040827,YM,46.5986897,13.1872503,H,-3.3,0.8,-62.6,0.5,6.726,T,5.642,T,4.970,B,3.967,3.464,3.262,
1053-0029553,YM,41.1373906,15.3118614,H,4.2,0.9,-15.6,0.7,5.752,T,5.774,T,5.780,B,5.727,5.761,5.793,
1050-0030183,YM,42.8732783,15.0820706,H,31.2,0.9,-23.2,0.6,5.414,T,5.508,T,5.570,B,5.690,5.793,5.777,
1080-0041669,YM,44.1089786,18.0231186,H,281.2,0.9,-218.8,0.6,5.999,T,5.591,T,5.320,B,4.647,4.485,4.429,
1083-0047008,YM,43.9520742,18.3316397,H,-8.0,0.9,-14.9,0.7,7.064,T,5.819,T,5.060,B,0.230,-0.652,-0.868,
1011-0033849,.M,57.0677867,11.1432939,H,28.2,0.8,-29.8,0.6,4.944,T,5.068,T,5.150,B,5.282,5.371,5.397,
1029-0043550,YM,52.7182428,12.9366781,H,18.9,1.6,-1.5,0.9,5.237,T,4.128,T,3.450,B,2.463,1.848,1.776,
1073-0053427,YM,58.2918600,17.3270831,H,143.9,1.0,-29.9,0.8,6.274,T,5.961,T,5.760,B,5.253,5.160,5.091,
1073-0056826,YM,61.9975669,17.3398964,H,7.6,1.1,-10.0,0.8,7.502,T,5.933,T,5.050,B,3.190,2.500,2.196,
1090-0050537,YM,66.2380333,19.0420131,H,110.7,0.8,-32.5,0.7,6.322,T,5.978,T,5.760,B,5.168,5.043,4.983,
1091-0052131,.M,67.1541647,19.1804314,H,107.2,1.0,-36.7,0.8,4.530,T,3.528,T,2.910,B,1.747,1.314,1.421,
1096-0048310,YM,62.2915294,19.6092167,H,107.4,0.9,-31.6,0.6,6.578,T,5.510,T,4.850,B,3.861,3.443,3.169,
1108-0051656,YM,65.5947075,20.8214158,H,-1.9,1.1,-1.0,0.9,7.971,T,5.995,T,5.120,B,2.454,1.489,1.411,*
1105-0049921,.M,64.3152528,20.5785908,H,-40.8,0.9,-61.4,0.8,5.159,T,4.921,T,4.770,B,4.785,4.576,4.362,
1111-0051574,.M,64.8587389,21.1423067,H,29.4,0.7,-42.7,0.6,5.415,T,5.477,T,5.520,B,5.572,5.608,5.610,
1115-0060843,YM,64.5966756,21.5792967,H,96.4,0.9,-33.9,3.5,5.898,T,5.634,T,5.460,B,5.057,4.935,4.902,
1117-0068356,YM,64.9029403,21.7734911,H,29.7,0.7,-41.3,0.6,5.234,T,5.339,T,5.400,B,5.517,5.605,5.636,
1081-0061447,YM,60.2031889,18.1939997,H,129.4,0.8,-28.2,0.6,6.164,T,5.874,T,5.680,B,5.235,5.076,5.046,
1120-0049613,.M,61.3344089,22.0089053,H,172.6,0.9,-130.0,0.7,6.509,T,5.907,T,5.500,B,4.907,4.498,4.381,
1120-0049295,YM,61.1738150,22.0819256,H,91.7,0.8,-58.5,0.7,5.409,T,4.350,T,3.700,B,2.579,2.055,2.032,
1097-0041009,YM,55.5789514,19.7002536,H,5.8,1.1,-13.2,0.8,5.653,T,5.667,T,5.680,B,5.634,5.649,5.641,
1097-0034967,YM,47.9073561,19.7266772,H,154.6,1.0,-8.3,1.1,5.368,T,4.343,T,3.700,B,2.774,2.302,2.169,
1110-0036813,YM,48.7254003,21.0444411,H,-29.8,0.9,-77.1,1.0,4.861,T,4.867,T,4.880,B,4.828,4.847,4.825,
1107-0038003,.M,50.6885058,20.7420689,H,-49.2,1.2,-14.8,1.0,6.335,T,5.084,T,4.310,B,2.959,2.346,2.190,
1111-0038049,.M,50.3067686,21.1470858,H,21.6,1.2,-22.4,0.9,5.264,T,5.348,T,5.400,B,5.389,5.439,5.437,*
1134-0050392,YM,57.0867347,23.4212497,H,19.1,0.8,-46.7,0.5,5.377,T,5.432,T,5.460,B,5.503,5.589,5.559,
1139-0042221,.M,56.5815575,23.9483583,H,21.1,0.8,-42.6,0.6,4.101,T,4.158,T,4.200,B,4.232,4.309,4.219,
1141-0043108,.M,56.2189053,24.1133392,H,21.5,0.8,-44.9,0.6,3.585,T,3.684,T,3.730,B,4.078,4.086,3.922,
1143-0043989,.M,56.4566942,24.3677483,H,21.0,0.8,-45.0,0.6,3.792,T,3.855,T,3.900,B,4.059,4.121,3.986,
1142-0043108,.M,56.2008975,24.2894700,H,20.7,0.9,-44.0,0.7,5.397,T,5.446,T,5.480,B,5.447,5.475,5.496,
1144-0043871,.M,56.3020603,24.4672775,H,19.3,0.9,-41.6,0.7,4.185,T,4.282,T,4.330,B,4.674,4.589,4.501,
1124-0056544,YM,59.2169858,22.4779711,H,69.4,0.9,-114.8,0.8,5.926,T,5.625,T,5.440,B,4.831,5.052,4.722,
1141-0048493,YM,61.0903061,24.1059928,H,-0.3,0.7,-13.8,0.7,6.295,T,5.519,T,5.020,B,3.117,2.552,2.299,
1140-0042480,.M,57.2905939,24.0534153,H,17.7,0.9,-44.7,0.6,3.537,T,3.608,T,3.650,B,3.799,3.863,3.879,
1141-0044143,YM,57.2967333,24.1367119,H,18.7,0.7,-46.7,0.5,4.960,T,5.036,T,5.090,B,5.086,5.067,4.937,
1141-0043736,.M,56.8711519,24.1051369,H,19.3,0.8,-43.1,0.5,2.785,T,2.839,T,2.870,B,2.734,2.734,2.636,
1145-0044921,YM,56.4769847,24.5545108,H,19.4,0.8,-45.3,0.6,5.715,T,5.748,T,5.770,B,5.754,5.825,5.777,
1155-0045961,YM,57.5789094,25.5793617,H,36.3,1.3,-117.9,1.2,5.443,T,5.240,T,5.120,B,4.841,4.902,4.812,
1147-0038402,YM,51.0769786,24.7240628,H,15.7,0.8,-51.4,0.8,6.720,T,5.509,T,4.770,B,3.601,3.028,2.887,
1148-0044473,.M,56.2905792,24.8392600,H,19.0,0.8,-46.6,0.7,5.578,T,5.642,T,5.680,B,5.740,5.841,5.812,
1050-0027215,YM,38.2255856,15.0345542,H,-15.4,0.9,36.8,0.7,6.511,T,5.997,T,5.660,B,5.089,4.636,4.583,
1052-0024303,YM,33.2637717,15.2798594,H,99.2,0.8,-20.9,0.5,7.341,T,5.718,T,4.840,B,2.665,1.885,1.604,
1082-0044591,YM,42.1337050,18.2837903,H,42.5,1.0,-32.7,0.6,7.062,T,5.837,T,5.100,B,3.398,2.833,2.625,
1100-0031568,YM,40.5914153,20.0114647,H,27.4,0.9,-46.0,0.7,5.714,T,5.730,T,5.740,B,5.687,5.775,5.722,
1099-0026543,.M,34.5314017,19.9011633,H,-16.0,0.8,0.9,0.5,5.583,T,5.571,T,5.570,B,5.397,5.461,5.389,
1119-0034789,.M,39.7041439,21.9614083,H,-7.0,1.4,-15.1,1.1,5.607,T,5.455,T,5.370,B,5.057,5.019,4.959,
1078-0028811,YM,29.3377267,17.8175317,H,34.2,0.9,-23.7,0.7,5.998,T,5.112,T,4.550,B,3.745,3.306,3.072,
1069-0018616,.M,27.0455697,16.9555506,H,55.8,0.8,-32.9,0.6,5.811,T,5.838,T,5.860,B,5.844,5.931,5.891,
1095-0024759,YM,32.6566536,19.5003375,H,88.7,0.9,-27.1,0.8,7.371,T,5.711,T,4.830,B,1.983,0.939,0.898,
1110-0023678,YM,29.8986800,21.0585697,H,140.8,1.0,-14.3,0.6,6.927,T,5.899,T,5.260,B,4.171,3.693,3.568,
1084-0023083,YM,23.7044411,18.4605119,H,30.1,0.7,-65.9,0.4,7.483,T,5.920,T,5.040,B,2.963,2.194,1.872,
1102-0020746,.M,25.6240078,20.2685044,H,-302.1,1.9,-677.3,1.6,6.068,T,5.250,T,4.720,B,3.854,3.391,3.285,
1108-0022206,.M,28.6600381,20.8080350,H,96.3,1.0,-108.7,0.5,2.784,T,2.635,T,2.560,B,2.339,2.350,2.270,
1135-0022341,YM,28.9626653,23.5773214,H,12.0,1.0,-8.8,0.7,6.944,T,5.756,T,5.040,B,3.923,3.237,3.152,
1112-0025952,YM,33.2003561,21.2109931,H,162.5,0.9,4.0,0.8,5.634,T,5.235,T,4.980,B,4.730,4.405,4.120,
1126-0030081,YM,31.6413561,22.6483167,H,20.6,1.1,-35.8,0.7,5.155,T,5.024,T,4.940,B,5.221,4.738,4.740,
1152-0030050,YM,37.6348078,25.2350364,H,61.6,0.8,-72.9,0.8,6.263,T,5.888,T,5.640,B,5.336,4.894,4.838,
1134-0030949,.M,31.7933628,23.4624231,H,190.7,1.0,-145.7,0.7,3.160,T,2.002,T,1.290,B,-0.196,-0.749,-0.783,
1141-0026177,YM,33.1564117,24.1677781,H,41.6,0.8,-6.2,0.7,7.371,T,5.961,T,5.080,B,3.625,3.009,2.811,
1135-0022647,.M,29.4821547,23.5960608,H,-91.5,1.3,-14.4,0.6,5.039,T,4.773,T,4.600,B,4.567,4.339,4.354,
1150-0027123,YM,33.9282386,25.0430433,H,-88.6,0.7,-87.1,0.7,6.048,T,5.588,T,5.280,B,4.780,4.500,4.325,
1157-0027548,YM,33.9418753,25.7829372,H,176.4,0.7,-66.3,0.7,6.195,T,5.797,T,5.530,B,5.144,4.876,4.700,
1159-0025817,.M,32.3555681,25.9398922,H,77.5,2.3,-33.1,1.9,5.297,T,4.986,T,4.790,B,4.440,4.357,4.062,
1186-0027617,YM,34.7374719,28.6426739,H,6.7,0.7,0.0,0.7,5.310,T,5.290,T,5.280,B,5.141,5.216,5.155,
1106-0032606,YM,44.5217564,20.6687331,H,234.7,0.8,-31.6,0.6,6.176,T,5.795,T,5.550,B,5.307,4.815,4.777,
1113-0036018,.M,44.8030236,21.3404286,H,-13.0,1.3,-6.5,1.0,5.213,T,5.163,T,5.540,B,4.679,4.666,4.429,*
1152-0036314,.M,46.3612078,25.2551744,H,3.9,1.3,-10.0,0.9,5.440,T,5.467,T,5.490,B,5.381,5.455,5.456,
1151-0033097,.M,42.1912675,25.1880636,H,54.1,0.8,-3.9,0.7,5.860,T,5.890,T,5.910,B,5.892,5.911,5.908,
1164-0036800,YM,45.4755889,26.4623536,H,-13.8,1.0,4.9,0.7,6.054,T,5.914,T,5.830,B,5.600,5.613,5.560,
1172-0044481,YM,42.4959681,27.2605069,H,65.4,1.0,-116.5,0.6,3.502,T,3.588,T,3.640,B,3.657,3.802,3.863,
1170-0041224,YM,49.9824861,27.0711342,H,-24.7,1.0,-71.0,1.0,6.752,T,5.925,T,5.400,B,4.445,4.049,4.105,
1172-0050247,YM,48.0593594,27.2569683,H,11.7,0.9,-18.3,0.8,5.676,T,5.763,T,5.810,B,5.929,5.993,6.011,
1176-0064073,YM,50.5495558,27.6075525,H,4.4,1.3,-9.8,1.0,6.658,T,5.544,T,4.850,B,3.685,3.250,3.096,
1190-0040759,.M,50.0848364,29.0484583,H,-8.2,0.8,-16.4,0.6,6.073,T,4.469,T,3.590,B,1.673,0.820,0.877,
1190-0038661,YM,47.4030933,29.0770800,H,22.1,0.9,-13.2,0.7,5.846,T,5.744,T,5.680,B,5.224,5.261,5.206,
1205-0043476,YM,48.8351514,30.5566892,H,-16.5,0.7,6.0,0.6,5.615,T,5.601,T,5.590,B,5.488,5.517,5.482,
1238-0059193,YM,52.0862486,33.8075572,H,28.1,0.8,-57.4,0.7,5.757,T,5.716,T,5.700,B,5.519,5.578,5.549,
1221-0050336,YM,49.1466228,32.1840175,H,-4.0,0.8,-83.0,0.8,6.960,T,6.000,T,5.400,B,4.142,3.660,3.581,
1235-0052675,.M,51.1237558,33.5359617,H,31.8,0.9,-22.9,0.8,5.788,T,5.803,T,5.810,B,5.740,5.801,5.799,
1242-0046036,YM,49.6826033,34.2226525,H,1.2,0.7,-8.6,0.7,6.322,T,4.835,T,3.960,B,2.246,1.620,1.455,
1170-0033202,.M,40.1711478,27.0609425,H,64.4,0.9,-27.2,0.6,5.378,T,5.298,T,5.250,B,5.110,5.118,5.073,
1177-0055669,YM,40.8629697,27.7071464,H,3.5,1.9,-9.9,0.8,4.516,T,4.636,T,4.710,B,4.801,4.982,4.974,
1192-0035551,.M,41.9772528,29.2471181,H,148.4,0.8,-125.7,0.7,5.627,T,4.522,T,3.840,B,2.875,2.346,2.099,
1196-0031626,.M,37.0415850,29.6693303,H,-14.8,0.9,-85.5,0.6,5.564,T,5.294,T,5.120,B,5.081,4.817,4.589,
1199-0032199,YM,37.2020608,29.9317603,H,-65.3,1.1,72.5,0.6,6.449,T,5.910,T,5.540,B,4.940,4.716,4.480,
1218-0032699,YM,36.8657153,31.8012800,H,-23.8,0.8,-28.1,0.7,6.668,T,5.558,T,4.880,B,3.685,3.145,2.950,
1246-0036451,.M,38.9450472,34.6875583,H,19.5,9.1,-51.2,6.9,7.045,T,5.396,T,4.520,B,1.768,0.747,0.708,
1219-0038908,YM,44.3220106,31.9342186,H,3.0,0.8,-31.1,0.6,5.084,T,5.091,T,5.100,B,5.108,5.243,5.229,
1251-0043826,.M,44.7653189,35.1831281,H,-46.4,0.5,5.8,0.5,6.182,T,4.941,T,4.180,B,2.818,2.242,2.103,
1250-0041373,YM,42.8784897,35.0597408,H,9.2,0.7,-63.0,0.8,6.151,T,4.567,T,3.690,B,1.641,0.800,0.767,
1288-0053522,YM,46.2941389,38.8402736,H,128.6,0.6,-106.6,0.6,4.932,T,3.374,T,2.490,B,-0.779,-1.675,-1.904,
1283-0061225,YM,43.4275564,38.3374883,H,47.6,0.7,-78.4,0.8,5.715,T,5.352,T,5.100,B,4.479,4.302,4.317,
1283-0059763,.M,42.6460819,38.3186436,H,195.6,0.7,-108.9,0.7,4.543,T,4.218,T,4.010,B,3.463,3.350,3.240,
1296-0065112,.M,44.6902919,39.6627283,H,25.8,0.8,-40.6,0.8,4.746,T,4.683,T,4.640,B,4.769,4.692,4.418,
1310-0056355,YM,44.9161639,41.0329406,H,14.6,0.5,-46.3,0.7,7.364,T,5.891,T,5.010,B,3.028,2.244,2.080,
1109-0052311,.M,65.8848617,20.9820444,H,15.9,0.7,-35.0,0.6,6.013,T,5.986,T,5.980,B,5.871,5.929,5.894,
1116-0068645,YM,67.0032647,21.6199067,H,98.8,0.9,-40.5,0.8,5.972,T,5.718,T,5.560,B,5.163,5.102,5.054,
1121-0062531,YM,66.3542311,22.1999978,H,112.4,0.8,-47.0,0.7,5.496,T,5.270,T,5.130,B,5.086,4.921,4.607,
1122-0065824,.M,66.3423553,22.2938736,H,105.4,0.8,-44.1,0.6,4.340,T,4.200,T,4.120,B,4.092,4.064,4.076,
1128-0067913,YM,66.5769311,22.8135825,H,108.6,0.9,-45.8,0.8,4.527,T,4.276,T,4.120,B,3.858,3.793,3.761,
1129-0067615,YM,66.8226978,22.9963364,H,-0.3,0.7,-13.2,0.6,5.415,T,5.507,T,5.560,B,5.653,5.711,5.737,
1129-0071894,.M,70.5612569,22.9569258,H,-2.8,0.8,-20.3,0.5,4.140,T,4.250,T,4.310,B,4.794,4.565,4.616,
